,restName,from,orderTime,extras,isDelivered,itemCount,sentBy,isPaid,paidBy,itemVal,closedBy,table,sendTime,closedAt,item,orderCaption,discount,discountAt,discountBy,discountPercentage
324,Vivaldi Görükle,vgorukle,2021-09-20 20:06:02.165000+00:00,[],True,1.0,,True,card,14.0,vgorukle,b8,,2021-09-20 20:11:17.520000+00:00,AMERİCANO,,,,,
325,Vivaldi Görükle,vgorukle,2021-09-20 20:06:32.927000+00:00,[],True,1.0,,True,card,15.0,vgorukle,b8,,2021-09-20 20:11:17.520000+00:00,FİLTRE KAHVE,,,,,
326,Vivaldi Görükle,vgorukle,2021-09-20 20:06:40.848000+00:00,[],True,1.0,,True,card,30.0,vgorukle,b7,,2021-09-20 20:24:16.598000+00:00,VİVALDİ ÇİLEK,,,,,
327,Vivaldi Görükle,vgorukle,2021-09-20 20:06:52.917000+00:00,[],True,1.0,,True,card,18.0,vgorukle,b7,,2021-09-20 20:24:16.598000+00:00,COFFEE DARK MOCHA,,,,,
328,Vivaldi Görükle,vgorukle,2021-09-20 20:06:58.303000+00:00,[],True,1.0,,True,card,5.0,vgorukle,b7,,2021-09-20 20:24:16.598000+00:00,SU,,,,,
329,Vivaldi Görükle,vgorukle,2021-09-20 20:40:01.153000+00:00,[],True,2.0,,True,cash,60.0,vgorukle,b1,,2021-09-20 20:40:17.384000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
330,Vivaldi Harmony,vharmonyadmin,2021-09-21 07:28:27.764000+00:00,[],True,2.0,,True,cash,60.0,vharmonyadmin,a0,,2021-09-21 07:29:40.830000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
331,Vivaldi Harmony,vharmonyadmin,2021-09-21 07:28:37.379000+00:00,[],True,1.0,,True,cash,15.0,vharmonyadmin,a0,,2021-09-21 07:29:40.830000+00:00,ICE AMERİCANO ,,,,,
332,Vivaldi Harmony,vharmonyadmin,2021-09-21 07:29:04.509000+00:00,[],True,1.0,,True,cash,17.0,vharmonyadmin,a0,,2021-09-21 07:29:40.830000+00:00,ICE LATTE ,,,,,
333,Vivaldi Harmony,vharmonyadmin,2021-09-21 07:41:34.876000+00:00,[],True,1.0,,True,cash,16.0,vharmonyadmin,s1,,2021-09-21 08:27:30.942000+00:00,COFFEE CORTADO ,,,,,
334,Vivaldi Harmony,vharmonyadmin,2021-09-21 07:56:36.447000+00:00,[],True,1.0,,True,cash,14.0,vharmonyadmin,s1,,2021-09-21 08:27:30.942000+00:00,GELENEKSEL TÜRK KAHVESİ,,,,,
335,Vivaldi Harmony,vharmonyadmin,2021-09-21 07:59:40.841000+00:00,[],True,1.0,,True,cash,5.0,vharmonyadmin,s1,,2021-09-21 08:27:30.942000+00:00,SU,,,,,
336,Vivaldi Harmony,vharmonyadmin,2021-09-21 08:24:08.198000+00:00,[],True,1.0,,True,cash,7.0,vharmonyadmin,s1,,2021-09-21 08:27:30.942000+00:00,SODA,,,,,
337,Vivaldi Harmony,vharmonyadmin,2021-09-21 09:10:40.475000+00:00,[],True,1.0,,True,cash,5.0,vharmonyadmin,d12,,2021-09-21 09:41:18.693000+00:00,SİYAH ÇAY,,,,,
338,Vivaldi Harmony,vharmonyadmin,2021-09-21 09:14:44.617000+00:00,[],True,2.0,,True,cash,28.0,vharmonyadmin,d3,,2021-09-21 10:30:12.530000+00:00,GELENEKSEL TÜRK KAHVESİ,,,,,
339,Vivaldi Harmony,vharmonyadmin,2021-09-21 09:14:53.633000+00:00,[],True,1.0,,True,cash,30.0,vharmonyadmin,d3,,2021-09-21 10:30:12.530000+00:00,Vivaldi Bomba,,,,,
340,Vivaldi Özlüce,cozluceadmin,2021-09-21 09:25:45.523000+00:00,[],True,2.0,,True,card,10.0,cozluceadmin,b4,,2021-09-21 10:04:22.679000+00:00,ÇAY,,,,,
341,Vivaldi Özlüce,cozluceadmin,2021-09-21 09:26:10.303000+00:00,[],True,55.0,,True,card,16.5,cozluceadmin,b4,,2021-09-21 10:04:22.679000+00:00,EL YAPIMI BELÇİKA ÇİKOLATASI GR,,,,,
342,Vivaldi Harmony,vharmonyadmin,2021-09-21 09:32:52.307000+00:00,[],True,1.0,,True,cash,14.0,vharmonyadmin,d8,,2021-09-21 10:00:25.590000+00:00,GELENEKSEL TÜRK KAHVESİ,,,,,
343,Vivaldi Harmony,vharmonyadmin,2021-09-21 09:33:04.159000+00:00,[],True,1.0,,True,cash,18.0,vharmonyadmin,d8,,2021-09-21 10:00:25.590000+00:00,EL YAPIMI LİMONATA,,,,,
344,Vivaldi Harmony,vharmonyadmin,2021-09-21 09:33:05.710000+00:00,[],True,1.0,,True,cash,5.0,vharmonyadmin,d8,,2021-09-21 10:00:25.590000+00:00,SU,,,,,
345,Vivaldi Harmony,vharmonyadmin,2021-09-21 09:33:18.814000+00:00,[],True,100.0,,True,cash,30.0,vharmonyadmin,d8,,2021-09-21 10:00:25.590000+00:00,EL YAPIMI BELÇİKA ÇİKOLATASI GR,,,,,
346,Vivaldi Görükle,vgorukle,2021-09-21 09:33:21.549000+00:00,[],True,1.0,,True,cash,5.0,vgorukle,b4,,2021-09-21 09:49:00.725000+00:00,SİYAH ÇAY,,,,,
347,Vivaldi Görükle,vgorukle,2021-09-21 09:33:30.007000+00:00,[],True,1.0,,True,card,14.0,vgorukle,b7,,2021-09-21 09:48:39.678000+00:00,GELENEKSEL TÜRK KAHVESİ,,,,,
348,Vivaldi Harmony,vharmonyadmin,2021-09-21 09:33:31.647000+00:00,[],True,1.0,,True,card,15.0,vharmonyadmin,s2,,2021-09-21 10:17:49.845000+00:00,DOUBLE ESPRESSO,,,,,
349,Vivaldi Harmony,vharmonyadmin,2021-09-21 09:33:46.866000+00:00,[],True,2.0,,True,card,11.0,vharmonyadmin,s2,,2021-09-21 10:17:49.845000+00:00,ADET ÇİKOLATA,,,,,
350,Vivaldi Harmony,vharmonyadmin,2021-09-21 09:39:34.218000+00:00,[],True,1.0,,True,card,3.0,vharmonyadmin,s4,,2021-09-21 10:40:35.989000+00:00,SİYAH ÇAY,,True,2021-09-21 10:40:31.268000+00:00,vharmonyadmin,40.0
351,Vivaldi Harmony,vharmonyadmin,2021-09-21 09:39:37.689000+00:00,[],True,1.0,,True,card,7.0,vharmonyadmin,s4,,2021-09-21 10:39:58.955000+00:00,SODA,,,,,
352,Vivaldi Görükle,vgorukle,2021-09-21 09:41:46.664000+00:00,[],True,1.0,,True,cash,5.0,vgorukle,b4,,2021-09-21 09:49:00.725000+00:00,SİYAH ÇAY,,,,,
353,Vivaldi Görükle,vgorukle,2021-09-21 09:41:53.664000+00:00,[],True,1.0,,True,card,5.0,vgorukle,b7,,2021-09-21 09:48:39.678000+00:00,SİYAH ÇAY,,,,,
354,Vivaldi Görükle,vgorukle,2021-09-21 09:41:57.532000+00:00,[],True,1.0,,True,card,5.0,vgorukle,b7,,2021-09-21 09:48:39.678000+00:00,SU,,,,,
355,Vivaldi Harmony,vharmonyadmin,2021-09-21 09:42:22.339000+00:00,[],True,2.0,,True,card,11.0,vharmonyadmin,s2,,2021-09-21 10:17:49.845000+00:00,ADET ÇİKOLATA,,,,,
356,Vivaldi Özlüce,cozluceadmin,2021-09-21 09:48:42.102000+00:00,[],True,2.0,,True,card,10.0,cozluceadmin,b4,,2021-09-21 10:04:22.679000+00:00,ÇAY,,,,,
357,Vivaldi Özlüce,cozluceadmin,2021-09-21 09:51:04.453000+00:00,[],True,3.0,,True,card,15.0,cozluceadmin,d6,,2021-09-21 10:11:19.570000+00:00,ÇAY,,,,,
358,Vivaldi Özlüce,cozluceadmin,2021-09-21 09:51:15.404000+00:00,[],True,1.0,,True,card,30.0,cozluceadmin,d6,,2021-09-21 10:11:19.570000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
359,Vivaldi Harmony,vharmonyadmin,2021-09-21 09:57:27.106000+00:00,[],True,2.0,,True,cash,28.0,vharmonyadmin,d10,,2021-09-21 10:39:31.836000+00:00,GELENEKSEL TÜRK KAHVESİ,,,,,
360,Vivaldi Özlüce,cozluceadmin,2021-09-21 10:03:00.512000+00:00,[],True,1.0,,True,card,5.0,cozluceadmin,d6,,2021-09-21 10:11:19.570000+00:00,ÇAY,,,,,
361,Vivaldi Harmony,vharmonyadmin,2021-09-21 10:17:21.807000+00:00,[],True,2.0,,True,card,24.0,vharmonyadmin,s2,,2021-09-21 10:17:49.845000+00:00, ESPRESSO,,,,,
362,Vivaldi Harmony,vharmonyadmin,2021-09-21 10:22:47.676000+00:00,[],True,235.0,,True,card,70.5,vharmonyadmin,a0,,2021-09-21 10:24:21.605000+00:00,EL YAPIMI BELÇİKA ÇİKOLATASI GR,,,,,
363,Vivaldi Harmony,vharmonyadmin,2021-09-21 10:27:02.526000+00:00,[],True,1.0,,True,card,11.9,vharmonyadmin,b3,,2021-09-21 10:49:29.925000+00:00,GELENEKSEL TÜRK KAHVESİ,,True,2021-09-21 10:49:08.608000+00:00,vharmonyadmin,15.0
364,Vivaldi Harmony,vharmonyadmin,2021-09-21 10:48:08.062000+00:00,[],True,1.0,,True,cash,17.0,vharmonyadmin,b7,,2021-09-21 10:54:26.796000+00:00,DOUBLE TÜRK KAHVESİ,,,,,
365,Vivaldi Görükle,vgorukle,2021-09-21 10:50:44.497000+00:00,[],True,1.0,,True,cash,4.5,vgorukle,b8,,2021-09-21 11:36:05.118000+00:00,SİYAH ÇAY,,True,2021-09-21 11:35:50.927000+00:00,vgorukle,10.0
366,Vivaldi Görükle,vgorukle,2021-09-21 10:50:47.927000+00:00,[],True,1.0,,True,cash,27.0,vgorukle,b8,,2021-09-21 11:36:05.118000+00:00,VİVALDİ BOMBA,,True,2021-09-21 11:35:50.927000+00:00,vgorukle,10.0
367,Vivaldi Görükle,vgorukle,2021-09-21 10:50:53.979000+00:00,[],True,1.0,,True,cash,14.4,vgorukle,b8,,2021-09-21 11:36:05.118000+00:00,COFFEE LATTE,,True,2021-09-21 11:35:50.927000+00:00,vgorukle,10.0
368,Vivaldi Görükle,vgorukle,2021-09-21 10:51:01.127000+00:00,[],True,1.0,,True,cash,27.0,vgorukle,b8,,2021-09-21 11:36:05.118000+00:00,VİVALDİ BOMBA,,True,2021-09-21 11:35:50.927000+00:00,vgorukle,10.0
369,Vivaldi Harmony,vharmonyadmin,2021-09-21 10:56:31.162000+00:00,[],True,2.0,,True,card,30.0,vharmonyadmin,s6,,2021-09-21 11:24:36.538000+00:00,DAĞ ÇİLEKLİ TÜRK KAHVESİ,,,,,
370,Vivaldi Harmony,vharmonyadmin,2021-09-21 10:56:43.001000+00:00,[],True,1.0,,True,card,30.0,vharmonyadmin,s6,,2021-09-21 11:24:05.144000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
371,Vivaldi Harmony,vharmonyadmin,2021-09-21 10:56:47.426000+00:00,[],True,1.0,,True,card,28.0,vharmonyadmin,s6,,2021-09-21 11:24:36.538000+00:00,Vivaldi tiremisu,,,,,
372,Vivaldi Harmony,vharmonyadmin,2021-09-21 11:05:39.228000+00:00,[],True,2.0,,True,cash,6.0,vharmonyadmin,d6,,2021-09-21 11:37:50.577000+00:00,SİYAH ÇAY,,True,2021-09-21 11:37:37.448000+00:00,vharmonyadmin,40.0
373,Vivaldi Görükle,vgorukle,2021-09-21 11:07:42.171000+00:00,[],True,1.0,,True,cash,4.5,vgorukle,b8,,2021-09-21 11:36:05.118000+00:00,SİYAH ÇAY,,True,2021-09-21 11:35:50.927000+00:00,vgorukle,10.0
374,Vivaldi Görükle,vgorukle,2021-09-21 11:07:43.174000+00:00,[],True,1.0,,True,cash,4.5,vgorukle,b8,,2021-09-21 11:36:05.118000+00:00,SİYAH ÇAY,,True,2021-09-21 11:35:50.927000+00:00,vgorukle,10.0
375,Vivaldi Harmony,vharmonyadmin,2021-09-21 11:20:57.004000+00:00,[],True,1.0,,True,card,15.0,vharmonyadmin,d8,,2021-09-21 12:12:32.108000+00:00,FİLTRE KAHVE,,,,,
376,Vivaldi Harmony,vharmonyadmin,2021-09-21 11:20:59.969000+00:00,[],True,1.0,,True,card,16.0,vharmonyadmin,d8,,2021-09-21 12:12:32.108000+00:00,CAPPUCCİNO,,,,,
377,Vivaldi Harmony,vharmonyadmin,2021-09-21 11:21:05.626000+00:00,[],True,1.0,,True,card,18.0,vharmonyadmin,d8,,2021-09-21 12:12:32.108000+00:00,COFFEE DARK MOCHA,,,,,
378,Vivaldi Harmony,vharmonyadmin,2021-09-21 11:21:12.415000+00:00,[],True,1.0,,True,card,30.0,vharmonyadmin,d8,,2021-09-21 12:12:32.108000+00:00,Vivaldi Bomba,,,,,
379,Vivaldi Harmony,vharmonyadmin,2021-09-21 11:21:15.564000+00:00,[],True,1.0,,True,card,30.0,vharmonyadmin,d8,,2021-09-21 12:12:32.108000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
380,Vivaldi Görükle,vgorukle,2021-09-21 11:33:48.465000+00:00,[],True,1.0,,True,cash,14.0,vgorukle,b2,,2021-09-21 11:34:15.308000+00:00,DİBEK KAHVESİ,,,,,
381,Vivaldi Görükle,vgorukle,2021-09-21 11:33:52.431000+00:00,[],True,1.0,,True,cash,30.0,vgorukle,b2,,2021-09-21 11:34:15.308000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
382,Vivaldi Görükle,vgorukle,2021-09-21 11:34:42.891000+00:00,[],True,1.0,,True,cash,10.0,vgorukle,b1,,2021-09-21 11:45:47.676000+00:00,CUPCAKE,,,,,
383,Vivaldi Görükle,vgorukle,2021-09-21 11:34:45.029000+00:00,[],True,1.0,,True,cash,30.0,vgorukle,b1,,2021-09-21 11:45:47.676000+00:00,VİVALDİ ÇİLEK,,,,,
384,Vivaldi Görükle,vgorukle,2021-09-21 11:34:49.810000+00:00,[],True,1.0,,True,cash,30.0,vgorukle,b1,,2021-09-21 11:45:47.676000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
385,Vivaldi Harmony,vharmonyadmin,2021-09-21 11:37:22.314000+00:00,[],True,2.0,,True,cash,6.0,vharmonyadmin,d6,,2021-09-21 11:37:50.577000+00:00,SİYAH ÇAY,,True,2021-09-21 11:37:37.448000+00:00,vharmonyadmin,40.0
386,Vivaldi Harmony,vharmonyadmin,2021-09-21 11:42:54.730000+00:00,[],True,2.0,,True,card,28.0,vharmonyadmin,d2,,2021-09-21 12:56:08.382000+00:00,GELENEKSEL TÜRK KAHVESİ,,,,,
387,Vivaldi Görükle,vgorukle,2021-09-21 11:43:49.709000+00:00,[],True,85.0,,True,cash,25.5,vgorukle,b1,,2021-09-21 11:45:47.676000+00:00,EL YAPIMI BELÇİKA ÇİKOLATASI GR,,,,,
388,Vivaldi Harmony,cerentomak,2021-09-21 11:51:53.065000+00:00,[],True,1.0,vharmonyadmin,True,cash,5.0,vharmonyadmin,d10,2021-09-21 11:55:27.793000+00:00,2021-09-21 12:03:30.604000+00:00,SİYAH ÇAY,,,,,
389,Vivaldi Harmony,cerentomak,2021-09-21 11:51:54.391000+00:00,[],True,1.0,vharmonyadmin,True,cash,5.0,vharmonyadmin,d10,2021-09-21 11:55:28.988000+00:00,2021-09-21 12:03:30.604000+00:00,SİYAH ÇAY,,,,,
390,Vivaldi Harmony,cerentomak,2021-09-21 11:52:02.138000+00:00,[],True,1.0,vharmonyadmin,True,cash,3.0,vharmonyadmin,b2,2021-09-21 11:55:30.390000+00:00,2021-09-21 12:01:38.297000+00:00,SİYAH ÇAY,,True,2021-09-21 12:01:32.430000+00:00,vharmonyadmin,40.0
391,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:01:23.618000+00:00,[],True,1.0,,True,cash,5.0,vharmonyadmin,d12,,2021-09-21 12:14:19.593000+00:00,SİYAH ÇAY,,,,,
392,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:01:24.754000+00:00,[],True,1.0,,True,cash,3.0,vharmonyadmin,b2,,2021-09-21 12:01:38.297000+00:00,SİYAH ÇAY,,True,2021-09-21 12:01:32.430000+00:00,vharmonyadmin,40.0
393,Vivaldi Görükle,vgorukle,2021-09-21 12:02:09.988000+00:00,[],True,1.0,,True,card,15.0,vgorukle,b2,,2021-09-21 12:54:22.243000+00:00,FİLTRE KAHVE,,,,,
394,Vivaldi Görükle,vgorukle,2021-09-21 12:02:14.637000+00:00,[],True,1.0,,True,card,14.0,vgorukle,b2,,2021-09-21 12:53:32.413000+00:00,AMERİCANO,,,,,
395,Vivaldi Görükle,vgorukle,2021-09-21 12:02:16.383000+00:00,[],True,1.0,,True,card,14.0,vgorukle,b2,,2021-09-21 12:53:02.323000+00:00,AMERİCANO,,,,,
396,Vivaldi Görükle,vgorukle,2021-09-21 12:02:20.900000+00:00,[],True,1.0,,True,card,16.0,vgorukle,b2,,2021-09-21 12:54:22.243000+00:00,COFFEE LATTE,,,,,
397,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:09:18.217000+00:00,[],True,1.0,,True,cash,5.0,vharmonyadmin,d18,,2021-09-21 12:26:24.389000+00:00,SİYAH ÇAY,,,,,
398,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:09:32.046000+00:00,[],True,2.0,,True,card,28.0,vharmonyadmin,d6,,2021-09-21 14:40:27.753000+00:00,GELENEKSEL TÜRK KAHVESİ,,,,,
399,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:09:42.512000+00:00,[],True,70.0,,True,card,21.0,vharmonyadmin,d6,,2021-09-21 14:40:27.753000+00:00,EL YAPIMI BELÇİKA ÇİKOLATASI GR,,,,,
400,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:11:24.833000+00:00,[],True,1.0,,True,card,5.0,vharmonyadmin,d2,,2021-09-21 12:56:08.382000+00:00,SU,,,,,
401,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:21:19.162000+00:00,[],True,1.0,,True,card,5.0,vharmonyadmin,b6,,2021-09-21 15:38:57.015000+00:00,SİYAH ÇAY,,,,,
402,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:21:22.487000+00:00,[],True,1.0,,True,card,15.0,vharmonyadmin,b6,,2021-09-21 15:38:57.015000+00:00,FİLTRE KAHVE,,,,,
403,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:21:27.765000+00:00,[],True,1.0,,True,card,30.0,vharmonyadmin,b6,,2021-09-21 15:38:57.015000+00:00,Vivaldi Bomba,,,,,
404,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:21:31.894000+00:00,[],True,1.0,,True,card,30.0,vharmonyadmin,b6,,2021-09-21 15:38:57.015000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
405,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:21:37.540000+00:00,[],True,1.0,,True,card,5.0,vharmonyadmin,b4,,2021-09-21 13:11:51.819000+00:00,SİYAH ÇAY,,,,,
406,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:21:40.131000+00:00,[],True,1.0,,True,card,14.0,vharmonyadmin,b4,,2021-09-21 13:11:51.819000+00:00,GELENEKSEL TÜRK KAHVESİ,,,,,
407,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:21:52.729000+00:00,[],True,1.0,,True,card,30.0,vharmonyadmin,b4,,2021-09-21 13:11:51.819000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
408,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:23:28.567000+00:00,[],True,40.0,,True,cash,12.0,vharmonyadmin,d9,,2021-09-21 12:41:53.606000+00:00,EL YAPIMI BELÇİKA ÇİKOLATASI GR,,,,,
409,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:23:43.710000+00:00,[],True,2.0,,True,cash,30.0,vharmonyadmin,d9,,2021-09-21 12:41:53.606000+00:00,FİLTRE KAHVE,,,,,
410,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:24:48.895000+00:00,[],True,1.0,,True,cash,5.0,vharmonyadmin,d9,,2021-09-21 12:41:53.606000+00:00,SU,,,,,
411,Vivaldi Görükle,vgorukle,2021-09-21 12:31:46.536000+00:00,[],True,1.0,,True,card,14.0,vgorukle,s1,,2021-09-21 12:38:45.352000+00:00,GELENEKSEL TÜRK KAHVESİ,,,,,
412,Vivaldi Görükle,vgorukle,2021-09-21 12:31:50.103000+00:00,[],True,1.0,,True,card,15.0,vgorukle,s1,,2021-09-21 12:38:45.352000+00:00,DAĞ ÇİLEKLİ TÜRK KAHVESİ,,,,,
413,Vivaldi Görükle,vgorukle,2021-09-21 12:39:28.700000+00:00,[],True,1.0,,True,cash,14.0,vgorukle,b7,,2021-09-21 13:39:58.220000+00:00,GELENEKSEL TÜRK KAHVESİ,,,,,
414,Vivaldi Görükle,vgorukle,2021-09-21 12:39:30.880000+00:00,[],True,1.0,,True,cash,14.0,vgorukle,b7,,2021-09-21 13:39:58.220000+00:00,GELENEKSEL TÜRK KAHVESİ,,,,,
415,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:41:12.867000+00:00,[],True,1.0,,True,cash,30.0,vharmonyadmin,d9,,2021-09-21 12:41:53.606000+00:00,VİVALDİ MUZ,,,,,
416,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:41:53.881000+00:00,[],True,2.0,,True,cash,6.0,vharmonyadmin,b1,,2021-09-21 13:23:03.717000+00:00,SİYAH ÇAY,,True,2021-09-21 13:22:59.482000+00:00,vharmonyadmin,40.0
417,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:42:03.587000+00:00,[],True,2.0,,True,card,10.0,vharmonyadmin,d2,,2021-09-21 12:56:08.382000+00:00,SİYAH ÇAY,,,,,
418,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:42:13.168000+00:00,[],True,1.0,,True,cash,14.0,vharmonyadmin,d12,,2021-09-21 13:09:01.114000+00:00,GELENEKSEL TÜRK KAHVESİ,,,,,
419,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:42:24.077000+00:00,[],True,1.0,,True,card,14.0,vharmonyadmin,d4,,2021-09-21 12:47:18.743000+00:00,GELENEKSEL TÜRK KAHVESİ,,,,,
420,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:42:30.614000+00:00,[],True,1.0,,True,card,15.0,vharmonyadmin,d4,,2021-09-21 12:47:18.743000+00:00,DOUBLE ESPRESSO,,,,,
421,Vivaldi Özlüce,cozluceadmin,2021-09-21 12:43:53.904000+00:00,[],True,1.0,,True,cash,30.0,cozluceadmin,s6,,2021-09-21 14:14:33.348000+00:00,VİVALDİ ÇİLEK,,,,,
422,Vivaldi Özlüce,cozluceadmin,2021-09-21 12:43:57.441000+00:00,[],True,1.0,,True,card,30.0,cozluceadmin,s6,,2021-09-21 14:15:29.583000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
423,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:45:28.090000+00:00,[],True,1.0,,True,card,30.0,vharmonyadmin,d4,,2021-09-21 12:47:18.743000+00:00,VİVALDİ MUZ,,,,,
424,Vivaldi Özlüce,cozluceadmin,2021-09-21 12:49:25.241000+00:00,[],True,1.0,,True,card,5.0,cozluceadmin,s6,,2021-09-21 14:19:17.579000+00:00,ÇAY,,,,,
425,Vivaldi Özlüce,cozluceadmin,2021-09-21 12:49:31.762000+00:00,[],True,1.0,,True,card,30.0,cozluceadmin,s6,,2021-09-21 14:19:17.579000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
426,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:49:59.029000+00:00,[],True,1.0,,True,cash,30.0,vharmonyadmin,d12,,2021-09-21 13:09:01.114000+00:00,VİVALDİ MUZ,,,,,
427,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:51:54.482000+00:00,[],True,1.0,,True,cash,5.0,vharmonyadmin,d12,,2021-09-21 13:09:01.114000+00:00,SİYAH ÇAY,,,,,
428,Vivaldi Harmony,vharmonyadmin,2021-09-21 12:52:20.980000+00:00,[],True,1.0,,True,cash,15.0,vharmonyadmin,d8,,2021-09-21 13:38:59.088000+00:00,COFFEE FLAT WHİTE ,,,,,
429,Vivaldi Harmony,adyan,2021-09-21 12:54:20.500000+00:00,[],True,3.0,vharmonyadmin,True,cash,42.0,vharmonyadmin,d5,2021-09-21 13:00:21.024000+00:00,2021-09-21 13:33:16.498000+00:00,DİBEK KAHVESİ,şekerli ,,,,
430,Vivaldi Harmony,adyan,2021-09-21 12:54:38.997999+00:00,[],True,2.0,vharmonyadmin,True,cash,10.0,vharmonyadmin,d5,2021-09-21 13:00:22.304000+00:00,2021-09-21 13:33:16.498000+00:00,SU,,,,,
431,Vivaldi Harmony,adyan,2021-09-21 12:54:42.265000+00:00,[],True,1.0,vharmonyadmin,True,cash,30.0,vharmonyadmin,d5,2021-09-21 13:00:23.502000+00:00,2021-09-21 13:33:16.498000+00:00,SAN SEBASTİAN CHEESECAKE,,,,,
432,Vivaldi Harmony,adyan,2021-09-21 13:03:41.313999+00:00,[],True,1.0,vharmonyadmin,True,cash,3.0,vharmonyadmin,b1,2021-09-21 13:03:49.764000+00:00,2021-09-21 13:23:03.717000+00:00,SİYAH ÇAY,,True,2021-09-21 13:22:59.482000+00:00,vharmonyadmin,40.0
433,Vivaldi Özlüce,cozluceadmin,2021-09-21 13:04:06.194000+00:00,[],True,2.0,,True,cash,24.0,cozluceadmin,s3,,2021-09-21 13:48:02.329000+00:00, ESPRESSO,,,,,
434,Vivaldi Özlüce,cozluceadmin,2021-09-21 13:04:13.428000+00:00,[],True,4.0,,True,cash,14.0,cozluceadmin,s3,,2021-09-21 13:48:02.329000+00:00,ADET ÇİKOLATA,,,,,
435,Vivaldi Harmony,vharmonyadmin,2021-09-21 13:11:14.752000+00:00,[],True,1.0,,True,card,5.0,vharmonyadmin,b4,,2021-09-21 13:11:51.819000+00:00,SU,,,,,
436,Vivaldi Harmony,vharmonyadmin,2021-09-21 13:11:41.812000+00:00,[],True,1.0,,True,cash,3.0,vharmonyadmin,d3,,2021-09-21 13:34:41.779000+00:00,SİYAH ÇAY,,True,2021-09-21 13:34:38.246000+00:00,vharmonyadmin,40.0
437,Vivaldi Harmony,vharmonyadmin,2021-09-21 13:15:47.478000+00:00,[],True,1.0,,True,cash,15.0,vharmonyadmin,d1,,2021-09-21 13:49:59.760000+00:00,DAĞ ÇİLEKLİ TÜRK KAHVESİ,,,,,
438,Vivaldi Harmony,vharmonyadmin,2021-09-21 13:15:49.333000+00:00,[],True,1.0,,True,cash,14.0,vharmonyadmin,d1,,2021-09-21 13:49:59.760000+00:00,GELENEKSEL TÜRK KAHVESİ,,,,,
439,Vivaldi Harmony,vharmonyadmin,2021-09-21 13:25:00.506000+00:00,[],True,1.0,,True,cash,5.0,vharmonyadmin,d1,,2021-09-21 13:49:59.760000+00:00,SU,,,,,
440,Vivaldi Harmony,vharmonyadmin,2021-09-21 13:25:08.570000+00:00,[],True,1.0,,True,cash,3.0,vharmonyadmin,d16,,2021-09-21 13:50:30.012000+00:00,SİYAH ÇAY,,True,2021-09-21 13:50:20.750000+00:00,vharmonyadmin,40.0
441,Vivaldi Harmony,vharmonyadmin,2021-09-21 13:32:41.116000+00:00,[],True,1.0,,True,cash,5.0,vharmonyadmin,d5,,2021-09-21 13:33:16.498000+00:00,SU,,,,,
442,Vivaldi Harmony,vharmonyadmin,2021-09-21 13:35:13.388000+00:00,[],True,2.0,,True,cash,10.0,vharmonyadmin,b1,,2021-09-21 14:12:50.930000+00:00,SİYAH ÇAY,,,,,
443,Vivaldi Görükle,vgorukle,2021-09-21 13:38:22.216000+00:00,[],True,1.0,,True,card,5.0,vgorukle,s7,,2021-09-21 13:38:26.560000+00:00,SU,,,,,
444,Vivaldi Özlüce,cozluceadmin,2021-09-21 13:38:39.514000+00:00,[],True,1.0,,True,card,5.0,cozluceadmin,s6,,2021-09-21 14:19:17.579000+00:00,ÇAY,,,,,
